Date,Area,District,Volume_inb_ball,Score_inb_ball,Score_p_1_inb_ball,Score_p_2_inb_ball,Score_p_3_inb_ball,type
2020-10-27,Northeast,Albany,38,47.37,100,100,100,non_ballot_elec
2020-10-27,Northeast,Caribbean,3,66.67,100,100,100,non_ballot_elec
2020-10-27,Northeast,Connecticut Valley,225,8,52.44,56.44,57.78,non_ballot_elec
2020-10-27,Northeast,Greater Boston,1700,92.18,99.12,99.12,99.82,non_ballot_elec
2020-10-27,Northeast,Long Island,174,5.75,98.28,98.28,98.28,non_ballot_elec
2020-10-27,Northeast,New York,1985,98.24,99.65,99.75,99.75,non_ballot_elec
2020-10-27,Northeast,Northern New England,806,1.99,62.78,62.9,99.88,non_ballot_elec
2020-10-27,Northeast,Northern New Jersey,1618,0.62,98.89,98.95,99.88,non_ballot_elec
2020-10-27,Northeast,Triboro,1457,86.55,87.44,87.85,87.92,non_ballot_elec
2020-10-27,Northeast,Westchester,112,81.25,98.21,100,100,non_ballot_elec
2020-10-27,Pacific,Bay-Valley,1020,94.31,94.9,95,100,non_ballot_elec
2020-10-27,Pacific,Honolulu,100,97,98,98,98,non_ballot_elec
2020-10-27,Pacific,Los Angeles,15724,73.42,98.16,98.17,98.31,non_ballot_elec
2020-10-27,Pacific,Sacramento,6421,34.68,73.32,73.32,74.13,non_ballot_elec
2020-10-27,Pacific,San Diego,40972,98.05,99.51,99.51,99.82,non_ballot_elec
2020-10-27,Pacific,San Francisco,3281,96.37,97.93,98.05,99.21,non_ballot_elec
2020-10-27,Pacific,Santa Ana,18786,96.49,99.78,99.81,99.87,non_ballot_elec
2020-10-27,Pacific,Sierra Coastal,4970,93.36,98.69,98.73,99.4,non_ballot_elec
2020-10-27,Southern,Alabama,414,3.86,96.38,96.38,96.38,non_ballot_elec
2020-10-27,Southern,Arkansas,132,1.52,48.48,48.48,48.48,non_ballot_elec
2020-10-27,Southern,Dallas,1033,0.87,98.16,98.26,98.26,non_ballot_elec
2020-10-27,Southern,Ft. Worth,436,2.52,98.17,98.17,99.08,non_ballot_elec
2020-10-27,Southern,Gulf Atlantic,15984,87.22,90.69,99.25,99.32,non_ballot_elec
2020-10-27,Southern,Houston,75,9.33,81.33,84,92,non_ballot_elec
2020-10-27,Southern,Louisiana,118,11.02,50.85,51.69,51.69,non_ballot_elec
2020-10-27,Southern,Mississippi,111,3.6,72.97,73.87,73.87,non_ballot_elec
2020-10-27,Southern,Oklahoma,65,4.62,92.31,93.85,93.85,non_ballot_elec
2020-10-27,Southern,Rio Grande,643,5.75,93,93.16,93.62,non_ballot_elec
2020-10-27,Southern,South Florida,17458,95.13,96.98,97.57,99.75,non_ballot_elec
2020-10-27,Southern,Suncoast,2758,8.59,54.21,55.15,70.38,non_ballot_elec
2020-10-27,Western,Alaska,87,49.43,79.31,88.51,97.7,non_ballot_elec
2020-10-27,Western,Arizona,1085,46.18,88.57,89.59,90.23,non_ballot_elec
2020-10-27,Western,Central Plains,12057,96.92,99.93,99.93,99.93,non_ballot_elec
2020-10-27,Western,Colorado/Wyoming,1499,1.67,68.31,95.26,96.13,non_ballot_elec
2020-10-27,Western,Dakotas,1516,2.77,98.02,98.22,98.22,non_ballot_elec
2020-10-27,Western,Hawkeye,29832,0.09,100,100,100,non_ballot_elec
2020-10-27,Western,Mid-Americas,31761,0.08,99.94,99.94,99.94,non_ballot_elec
2020-10-27,Western,Nevada Sierra,381,33.07,59.32,59.58,66.67,non_ballot_elec
2020-10-27,Western,Northland,114634,82.91,99.78,99.9,99.93,non_ballot_elec
2020-10-27,Western,Portland,3564,44.36,78.11,78.23,78.79,non_ballot_elec
2020-10-27,Western,Salt Lake City,157,47.13,56.05,56.69,68.79,non_ballot_elec
2020-10-27,Western,Seattle,432,28.47,93.52,94.21,94.68,non_ballot_elec
2020-10-28,Metro,Atlanta,1008,21.43,28.17,39.09,90.08,non_ballot_elec
2020-10-28,Metro,Baltimore,909,2.42,54.13,54.68,58.42,non_ballot_elec
2020-10-28,Metro,Capital,623,41.89,74,75.6,75.76,non_ballot_elec
2020-10-28,Metro,Greater S Carolina,325,6.77,35.08,91.38,91.69,non_ballot_elec
2020-10-28,Metro,Greensboro,32780,97.46,97.64,98.97,99.44,non_ballot_elec
2020-10-28,Metro,Mid-Carolinas,4045,12.39,85.36,91.94,95.01,non_ballot_elec
2020-10-28,Metro,Norther Virginia,55,27.27,41.82,43.64,43.64,non_ballot_elec
2020-10-28,Metro,Richmond,344,6.4,94.19,96.22,96.8,non_ballot_elec
2020-10-28,Eastern,Appalachian,53,22.64,30.19,69.81,69.81,non_ballot_elec
2020-10-28,Eastern,Central Pennsylvania,5152,82.01,82.05,89.52,91.67,non_ballot_elec
2020-10-28,Eastern,Kentuckiana,8951,28.41,97.72,99.9,99.9,non_ballot_elec
2020-10-28,Eastern,Norther Ohio,62354,1.41,1.56,97.74,97.79,non_ballot_elec
2020-10-28,Eastern,Ohio Valley,3305,87.62,90.2,90.89,94.58,non_ballot_elec
2020-10-28,Eastern,Metropo,5936,0.29,0.44,4.01,99.83,non_ballot_elec
2020-10-28,Eastern,South Jersey,7304,0.18,0.33,21.99,99.58,non_ballot_elec
2020-10-28,Eastern,Tennessee,6914,7.41,96.75,99.83,99.91,non_ballot_elec
2020-10-28,Eastern,Western New York,261,1.15,92.72,96.17,96.17,non_ballot_elec
2020-10-28,Eastern,Western Pennsylvania,34,23.53,70.59,82.35,85.29,non_ballot_elec
2020-10-28,Great Lakes,Central Illinois,2347,76.1,89.77,99.62,99.66,non_ballot_elec
2020-10-28,Great Lakes,Chicago,1984,42.84,90.02,92.19,92.19,non_ballot_elec
2020-10-28,Great Lakes,Detroit,251881,99.89,99.9,99.93,99.93,non_ballot_elec
2020-10-28,Great Lakes,Gateway,2824,39.59,43.59,99.15,99.15,non_ballot_elec
2020-10-28,Great Lakes,Greater Indiana,56994,92,92.73,99.26,99.27,non_ballot_elec
2020-10-28,Great Lakes,Greater Michigan,1737,43.75,43.87,97.7,98.68,non_ballot_elec
2020-10-28,Great Lakes,Lakeland,2630,69.47,86.69,97.11,99.54,non_ballot_elec
2020-10-28,Northeast,Albany,181,1.66,96.13,97.24,97.24,non_ballot_elec
2020-10-28,Northeast,Caribbean,3,0,0,33.33,33.33,non_ballot_elec
2020-10-28,Northeast,Connecticut Valley,789,71.99,91.51,91.51,91.76,non_ballot_elec
2020-10-28,Northeast,Greater Boston,83,28.92,73.49,78.31,81.93,non_ballot_elec
2020-10-28,Northeast,Long Island,8,12.5,12.5,37.5,37.5,non_ballot_elec
2020-10-28,Northeast,New York,41,7.32,9.76,34.15,36.59,non_ballot_elec
2020-10-28,Northeast,Northern New England,205,5.37,5.37,93.66,95.61,non_ballot_elec
2020-10-28,Northeast,Northern New Jersey,1681,0.06,22.13,98.27,98.69,non_ballot_elec
2020-10-28,Northeast,Triboro,377,2.65,50.4,54.11,54.64,non_ballot_elec
2020-10-28,Northeast,Westchester,443,16.48,73.36,98.42,98.65,non_ballot_elec
2020-10-28,Pacific,Bay-Valley,156,93.59,96.79,96.79,96.79,non_ballot_elec
2020-10-28,Pacific,Honolulu,55,92.73,96.36,98.18,98.18,non_ballot_elec
2020-10-28,Pacific,Los Angeles,47317,81.18,93.54,98.19,98.19,non_ballot_elec
2020-10-28,Pacific,Sacramento,726,46.83,48.07,86.91,87.6,non_ballot_elec
2020-10-28,Pacific,San Diego,6663,98.44,98.68,99.95,99.95,non_ballot_elec
2020-10-28,Pacific,San Francisco,8237,98.58,99.2,99.59,99.62,non_ballot_elec
2020-10-28,Pacific,Santa Ana,6354,93.3,97.83,99.91,99.95,non_ballot_elec
2020-10-28,Pacific,Sierra Coastal,31578,98.93,99.69,99.86,99.88,non_ballot_elec
2020-10-28,Southern,Alabama,104,7.69,9.62,77.88,77.88,non_ballot_elec
2020-10-28,Southern,Arkansas,11,72.73,72.73,90.91,90.91,non_ballot_elec
2020-10-28,Southern,Dallas,29,27.59,37.93,48.28,79.31,non_ballot_elec
2020-10-28,Southern,Ft. Worth,86,8.14,10.47,62.79,68.6,non_ballot_elec
2020-10-28,Southern,Gulf Atlantic,18090,97.16,98.41,98.72,99.3,non_ballot_elec
2020-10-28,Southern,Houston,37,45.95,54.05,67.57,70.27,non_ballot_elec
2020-10-28,Southern,Louisiana,34,38.24,55.88,67.65,73.53,non_ballot_elec
2020-10-28,Southern,Mississippi,55,0,1.82,83.64,83.64,non_ballot_elec
2020-10-28,Southern,Oklahoma,36,19.44,19.44,91.67,91.67,non_ballot_elec
2020-10-28,Southern,Rio Grande,186,8.6,14.52,83.87,85.48,non_ballot_elec
2020-10-28,Southern,South Florida,24496,97.47,97.6,99.62,99.64,non_ballot_elec
2020-10-28,Southern,Suncoast,23820,90.26,93.58,96.9,97.37,non_ballot_elec
2020-10-28,Western,Alaska,12343,99.89,99.97,100,100,non_ballot_elec
2020-10-28,Western,Arizona,1483,1.15,68.17,85.03,92.99,non_ballot_elec
2020-10-28,Western,Central Plains,5170,51.51,98.7,99.48,99.54,non_ballot_elec
2020-10-28,Western,Colorado/Wyoming,2250,43.82,44.49,98.89,99.16,non_ballot_elec
2020-10-28,Western,Dakotas,770,74.29,80.65,98.83,98.83,non_ballot_elec
2020-10-28,Western,Hawkeye,20909,0.28,0.32,99.98,99.99,non_ballot_elec
2020-10-28,Western,Mid-Americas,3661,3.58,3.58,98.61,98.61,non_ballot_elec
2020-10-28,Western,Nevada Sierra,507,64.1,65.68,96.65,97.04,non_ballot_elec
2020-10-28,Western,Northland,32327,62.46,97.77,99.49,99.87,non_ballot_elec
2020-10-28,Western,Portland,4019,69.64,69.64,72.41,72.75,non_ballot_elec
2020-10-28,Western,Salt Lake City,31,48.39,48.39,90.32,93.55,non_ballot_elec
2020-10-28,Western,Seattle,139,31.65,33.09,41.73,41.73,non_ballot_elec
2020-10-29,Metro,Atlanta,1391,10.35,10.57,44.28,49.68,non_ballot_elec
2020-10-29,Metro,Baltimore,434,8.53,8.53,12.9,14.75,non_ballot_elec
2020-10-29,Metro,Capital,149,87.25,87.92,89.93,91.28,non_ballot_elec
2020-10-29,Metro,Greater S Carolina,257,24.12,25.29,56.03,95.72,non_ballot_elec
2020-10-29,Metro,Greensboro,16924,78.99,96.99,98.81,99.61,non_ballot_elec
2020-10-29,Metro,Mid-Carolinas,7781,86.12,86.2,98.07,99.41,non_ballot_elec
2020-10-29,Metro,Virginia,103,82.52,82.52,83.5,83.5,non_ballot_elec
2020-10-29,Metro,Richmond,786,18.45,18.45,20.48,98.09,non_ballot_elec
2020-10-29,Eastern,Appalachian,1161,69.77,69.77,70.2,99.05,non_ballot_elec
2020-10-29,Eastern,Central Pennsylvania,404,22.03,33.42,33.91,39.11,non_ballot_elec
2020-10-29,Eastern,Kentuckiana,1434,77.55,81.17,89.12,99.86,non_ballot_elec
2020-10-29,Eastern,Norther Ohio,21084,0.71,2.28,3.26,90.61,non_ballot_elec
2020-10-29,Eastern,Ohio Valley,2220,86.71,86.98,90.95,91.98,non_ballot_elec
2020-10-29,Eastern,Philadelphia Metropo,33953,0.03,0.03,0.03,3.12,non_ballot_elec
2020-10-29,Eastern,South Jersey,33540,0.12,0.13,0.13,1.16,non_ballot_elec
2020-10-29,Eastern,Tennessee,630,62.38,62.38,79.21,99.84,non_ballot_elec
2020-10-29,Eastern,Western New York,675,99.11,99.11,99.56,100,non_ballot_elec
2020-10-29,Eastern,Western Pennsylvania,371,96.77,96.77,98.92,100,non_ballot_elec
2020-10-29,Great Lakes,Central Illinois,1749,79.02,79.02,92.8,98.28,non_ballot_elec
2020-10-29,Great Lakes,Chicago,1078,85.81,85.81,91,91.47,non_ballot_elec
2020-10-29,Great Lakes,Detroit,151137,99.83,99.83,99.84,99.89,non_ballot_elec
2020-10-29,Great Lakes,Gateway,2092,61.9,61.9,90.34,99.33,non_ballot_elec
2020-10-29,Great Lakes,Greater Indiana,25726,83.92,87.6,88.17,98.57,non_ballot_elec
2020-10-29,Great Lakes,Michigan,1017,27.43,27.43,27.63,99.31,non_ballot_elec
2020-10-29,Great Lakes,Lakeland,94418,94.13,94.13,94.2,99.98,non_ballot_elec
2020-10-29,Northeast,Albany,876,84.02,97.95,99.2,99.54,non_ballot_elec
2020-10-29,Northeast,Caribbean,5,80,80,100,100,non_ballot_elec
2020-10-29,Northeast,Connecticut Valley,303,64.03,67.66,81.52,82.84,non_ballot_elec
2020-10-29,Northeast,Greater Boston,509,52.06,91.16,97.64,98.62,non_ballot_elec
2020-10-29,Northeast,Long Island,113,60.18,60.18,71.68,73.45,non_ballot_elec
2020-10-29,Northeast,New York,266,87.59,87.59,92.48,93.98,non_ballot_elec
2020-10-29,Northeast,Northern New England,547,26.33,96.53,98.35,99.27,non_ballot_elec
2020-10-29,Northeast,Northern New Jersey,158,49.37,49.37,67.09,96.2,non_ballot_elec
2020-10-29,Northeast,Triboro,582,96.05,96.05,96.22,96.22,non_ballot_elec
2020-10-29,Northeast,Westchester,659,96.66,96.66,97.88,99.09,non_ballot_elec
2020-10-29,Pacific,Bay-Valley,3600,99.39,99.58,99.81,99.86,non_ballot_elec
2020-10-29,Pacific,Honolulu,141,95.74,96.45,97.87,100,non_ballot_elec
2020-10-29,Pacific,Los Angeles,12951,61.72,71.55,86.54,93.86,non_ballot_elec
2020-10-29,Pacific,Sacramento,2537,93.14,95.47,96.02,97.36,non_ballot_elec
2020-10-29,Pacific,San Diego,2502,25.14,63.55,64.35,99.72,non_ballot_elec
2020-10-29,Pacific,San Francisco,9160,98.89,99.27,99.45,99.74,non_ballot_elec
2020-10-29,Pacific,Santa Ana,2115,53.52,54.14,56.78,99.62,non_ballot_elec
2020-10-29,Pacific,Sierra Coastal,3073,90.66,94.6,98.18,99.67,non_ballot_elec
2020-10-29,Southern,Alabama,275,6.55,6.55,78.55,89.45,non_ballot_elec
2020-10-29,Southern,Arkansas,156,83.33,83.33,90.38,99.36,non_ballot_elec
2020-10-29,Southern,Dallas,122,35.25,35.25,95.08,95.9,non_ballot_elec
2020-10-29,Southern,Ft. Worth,363,95.87,96.14,97.8,98.07,non_ballot_elec
2020-10-29,Southern,Gulf Atlantic,7546,93.69,97.68,97.99,98.38,non_ballot_elec
2020-10-29,Southern,Houston,129,31.78,31.78,46.51,47.29,non_ballot_elec
2020-10-29,Southern,Louisiana,163,93.87,93.87,97.55,97.55,non_ballot_elec
2020-10-29,Southern,Mississippi,67,23.88,23.88,28.36,80.6,non_ballot_elec
2020-10-29,Southern,Oklahoma,181,86.19,86.19,92.82,100,non_ballot_elec
2020-10-29,Southern,Rio Grande,1316,63.22,63.22,65.12,98.86,non_ballot_elec
2020-10-29,Southern,South Florida,41816,97,98.81,98.88,99.89,non_ballot_elec
2020-10-29,Southern,Suncoast,5588,76.36,83.93,84.68,85.18,non_ballot_elec
2020-10-29,Western,Alaska,17819,99.8,99.92,99.99,99.99,non_ballot_elec
2020-10-29,Western,Arizona,1131,38.46,38.55,45.09,88.51,non_ballot_elec
2020-10-29,Western,Central Plains,1591,56,57.26,62.29,99.87,non_ballot_elec
2020-10-29,Western,Colorado/Wyoming,1992,69.18,95.38,95.63,97.84,non_ballot_elec
2020-10-29,Western,Dakotas,1798,96.27,96.27,97.66,99.28,non_ballot_elec
2020-10-29,Western,Hawkeye,1887,31.53,31.53,31.53,100,non_ballot_elec
2020-10-29,Western,Mid-Americas,1411,16.37,16.37,18.28,100,non_ballot_elec
2020-10-29,Western,Nevada Sierra,10216,99.08,99.52,99.68,99.98,non_ballot_elec
2020-10-29,Western,Northland,17489,52.51,62,98.95,99.69,non_ballot_elec
2020-10-29,Western,Portland,4000,84.28,84.43,84.9,85.05,non_ballot_elec
2020-10-29,Western,Salt Lake City,1025,94.83,94.83,97.46,99.61,non_ballot_elec
2020-10-29,Western,Seattle,610,86.89,86.89,91.64,92.62,non_ballot_elec
2020-10-30,Metro,Atlanta,1195,60.33,63.6,66.03,86.36,non_ballot_elec
2020-10-30,Metro,Baltimore,1182,10.24,10.41,10.49,12.44,non_ballot_elec
2020-10-30,Metro,Capital,440,91.36,92.95,94.09,97.27,non_ballot_elec
2020-10-30,Metro,Greater S Carolina,376,51.86,55.32,56.38,61.97,non_ballot_elec
2020-10-30,Metro,Greensboro,12055,88.16,98.41,98.47,98.61,non_ballot_elec
2020-10-30,Metro,Mid-Carolinas,5074,34.31,98.38,98.38,98.78,non_ballot_elec
2020-10-30,Metro,Norther Virginia,326,94.48,96.32,96.32,99.69,non_ballot_elec
2020-10-30,Metro,Richmond,453,78.81,83.44,83.44,85.21,non_ballot_elec
2020-10-30,Eastern,Appalachian,570,96.49,96.49,96.49,98.25,non_ballot_elec
2020-10-30,Eastern,Central Pennsylvania,129,26.36,48.06,49.61,49.61,non_ballot_elec
2020-10-30,Eastern,Kentuckiana,1834,68.92,71.7,71.81,73.88,non_ballot_elec
2020-10-30,Eastern,Norther Ohio,3345,19.67,20.6,22.69,27.35,non_ballot_elec
2020-10-30,Eastern,Ohio Valley,839,77.35,79.5,79.74,88.56,non_ballot_elec
2020-10-30,Eastern,Philadelphia Metropo,1669,13.18,13.18,13.18,13.42,non_ballot_elec
2020-10-30,Eastern,South Jersey,1557,39.18,39.18,39.18,39.37,non_ballot_elec
2020-10-30,Eastern,Tennessee,2214,74.07,89.61,91.64,99.05,non_ballot_elec
2020-10-30,Eastern,York,81,37.04,38.27,38.27,41.98,non_ballot_elec
2020-10-30,Eastern,Western Pennsylvania,985,98.68,98.78,98.78,99.09,non_ballot_elec
2020-10-30,Great Lakes,Central Illinois,519,39.11,40.08,40.08,87.28,non_ballot_elec
2020-10-30,Great Lakes,Chicago,384,69.01,69.27,69.27,69.53,non_ballot_elec
2020-10-30,Great Lakes,Detroit,40857,9.27,99.38,99.38,99.65,non_ballot_elec
2020-10-30,Great Lakes,Gateway,895,41.56,41.79,41.79,51.4,non_ballot_elec
2020-10-30,Great Lakes,Greater Indiana,37096,93.08,94.24,94.43,94.63,non_ballot_elec
2020-10-30,Great Lakes,Greater Michigan,1212,71.95,72.77,80.03,84.98,non_ballot_elec
2020-10-30,Great Lakes,Lakeland,1785,77.09,79.33,79.33,91.32,non_ballot_elec
2020-10-30,Northeast,Albany,267,25.09,25.47,34.46,53.56,non_ballot_elec
2020-10-30,Northeast,Caribbean,113,99.12,99.12,99.12,99.12,non_ballot_elec
2020-10-30,Northeast,Connecticut Valley,86,70.93,70.93,73.26,73.26,non_ballot_elec
2020-10-30,Northeast,Greater Boston,2895,99.31,99.48,99.59,99.65,non_ballot_elec
2020-10-30,Northeast,Long Island,303,42.24,42.24,42.24,74.92,non_ballot_elec
2020-10-30,Northeast,New York,1174,99.06,99.49,99.49,99.49,non_ballot_elec
2020-10-30,Northeast,Northern New England,2874,96.9,96.94,99.27,99.65,non_ballot_elec
2020-10-30,Northeast,Northern New Jersey,9061,99.46,99.46,99.53,99.53,non_ballot_elec
2020-10-30,Northeast,Triboro,1291,96.75,96.9,96.9,96.98,non_ballot_elec
2020-10-30,Northeast,Westchester,74,93.24,95.95,97.3,97.3,non_ballot_elec
2020-10-30,Pacific,Bay-Valley,970,97.01,97.73,98.04,99.38,non_ballot_elec
2020-10-30,Pacific,Honolulu,58,96.55,96.55,96.55,98.28,non_ballot_elec
2020-10-30,Pacific,Los Angeles,5714,47.16,47.32,56.28,84.7,non_ballot_elec
2020-10-30,Pacific,Sacramento,1135,86.96,87.4,90.04,90.75,non_ballot_elec
2020-10-30,Pacific,San Diego,1921,93.7,96.3,97.97,98.18,non_ballot_elec
2020-10-30,Pacific,San Francisco,5737,98.01,99.37,99.6,99.69,non_ballot_elec
2020-10-30,Pacific,Santa Ana,532,65.41,85.53,86.28,90.6,non_ballot_elec
2020-10-30,Pacific,Sierra Coastal,2062,86.91,87.1,88.65,92.82,non_ballot_elec
2020-10-30,Southern,Alabama,1019,87.44,87.44,87.44,98.43,non_ballot_elec
2020-10-30,Southern,Arkansas,416,99.04,99.28,99.28,99.28,non_ballot_elec
2020-10-30,Southern,Dallas,137,81.75,81.75,81.75,98.54,non_ballot_elec
2020-10-30,Southern,Ft. Worth,9487,99.83,99.85,99.85,99.98,non_ballot_elec
2020-10-30,Southern,Gulf Atlantic,4521,55.61,74.14,77.97,81.46,non_ballot_elec
2020-10-30,Southern,Houston,95,84.21,84.21,84.21,84.21,non_ballot_elec
2020-10-30,Southern,Louisiana,469,33.48,34.75,34.75,35.39,non_ballot_elec
2020-10-30,Southern,Mississippi,495,82.42,82.63,92.32,98.18,non_ballot_elec
2020-10-30,Southern,Oklahoma,789,97.85,97.97,97.97,98.1,non_ballot_elec
2020-10-30,Southern,Rio Grande,593,90.56,92.58,92.58,96.29,non_ballot_elec
2020-10-30,Southern,South Florida,7942,95.04,95.56,96.44,99.24,non_ballot_elec
2020-10-30,Southern,Suncoast,3240,72.5,74.01,74.94,79.54,non_ballot_elec
2020-10-30,Western,Alaska,3538,76.68,99.97,100,100,non_ballot_elec
2020-10-30,Western,Arizona,10807,99.24,99.29,99.32,99.77,non_ballot_elec
2020-10-30,Western,Central Plains,615,86.18,86.67,87.32,93.82,non_ballot_elec
2020-10-30,Western,Colorado/Wyoming,1894,13.62,48.89,85.59,86.54,non_ballot_elec
2020-10-30,Western,Dakotas,509,90.96,91.94,92.14,96.66,non_ballot_elec
2020-10-30,Western,Hawkeye,2564,86.19,86.54,86.54,86.54,non_ballot_elec
2020-10-30,Western,Mid-Americas,1378,63.13,63.13,63.13,63.5,non_ballot_elec
2020-10-30,Western,Nevada Sierra,817,91.06,91.19,95.47,95.59,non_ballot_elec
2020-10-30,Western,Northland,21228,80.16,94.44,96.82,99.67,non_ballot_elec
2020-10-30,Western,Portland,1502,80.43,81.76,81.82,82.22,non_ballot_elec
2020-10-30,Western,Salt Lake City,188,92.55,92.55,93.09,94.15,non_ballot_elec
2020-10-30,Western,Seattle,3304,98.76,99.15,99.15,99.15,non_ballot_elec
2020-10-31,Metro,Atlanta,3570,45.24,61.65,62.24,64.71,non_ballot_elec
2020-10-31,Metro,Baltimore,1083,71.1,73.68,73.96,73.96,non_ballot_elec
2020-10-31,Metro,Capital,1756,87.47,99.26,99.26,99.43,non_ballot_elec
2020-10-31,Metro,Greater S Carolina,1925,46.86,91.95,92.1,92.21,non_ballot_elec
2020-10-31,Metro,Greensboro,7013,84.67,90.42,97.02,97.29,non_ballot_elec
2020-10-31,Metro,Mid-Carolinas,7436,45.02,53.42,94.47,94.51,non_ballot_elec
2020-10-31,Metro,Norther Virginia,865,82.89,97.92,98.03,98.03,non_ballot_elec
2020-10-31,Metro,Richmond,2349,95.06,98.64,98.64,98.64,non_ballot_elec
2020-10-31,Eastern,Appalachian,1095,81.1,89.68,89.68,89.68,non_ballot_elec
2020-10-31,Eastern,Central Pennsylvania,1284,13.01,89.41,89.49,89.49,non_ballot_elec
2020-10-31,Eastern,Kentuckiana,3296,96.97,98.67,98.73,98.73,non_ballot_elec
2020-10-31,Eastern,Norther Ohio,3803,57.67,81.09,83.36,85.83,non_ballot_elec
2020-10-31,Eastern,Ohio Valley,3954,96.08,96.51,96.61,96.61,non_ballot_elec
2020-10-31,Eastern,Philadelphia Metropo,17286,6.48,10.86,10.86,10.86,non_ballot_elec
2020-10-31,Eastern,South Jersey,17982,12.49,13.55,13.55,13.55,non_ballot_elec
2020-10-31,Eastern,Tennessee,3593,97.22,98,99.08,99.08,non_ballot_elec
2020-10-31,Eastern,Western New York,85,27.06,84.71,84.71,84.71,non_ballot_elec
2020-10-31,Eastern,Western Pennsylvania,2166,95.24,96.49,96.49,96.49,non_ballot_elec
2020-10-31,Great Lakes,Central Illinois,2084,86.52,86.95,87.04,87.04,non_ballot_elec
2020-10-31,Great Lakes,Chicago,1755,89.34,90.09,90.09,90.09,non_ballot_elec
2020-10-31,Great Lakes,Detroit,51040,2.26,4.28,99.21,99.21,non_ballot_elec
2020-10-31,Great Lakes,Gateway,5415,98.08,98.37,98.39,98.43,non_ballot_elec
2020-10-31,Great Lakes,Greater Indiana,124476,89.7,99.24,99.29,99.67,non_ballot_elec
2020-10-31,Great Lakes,Greater Michigan,1619,81.9,83.88,84.06,84.06,non_ballot_elec
2020-10-31,Great Lakes,Lakeland,5749,73,79.91,96.94,96.94,non_ballot_elec
2020-10-31,Northeast,Albany,168,91.07,95.24,95.83,96.43,non_ballot_elec
2020-10-31,Northeast,Caribbean,15,93.33,100,100,100,non_ballot_elec
2020-10-31,Northeast,Valley,1463,53.18,95.22,95.22,95.49,non_ballot_elec
2020-10-31,Northeast,Greater Boston,1345,76.88,96.65,96.65,96.95,non_ballot_elec
2020-10-31,Northeast,Long Island,785,31.97,99.87,99.87,99.87,non_ballot_elec
2020-10-31,Northeast,New York,876,96.35,96.46,96.46,99.32,non_ballot_elec
2020-10-31,Northeast,Northern New England,999,76.18,98.3,98.3,98.4,non_ballot_elec
2020-10-31,Northeast,Northern New Jersey,10831,98.82,99,99,99.04,non_ballot_elec
2020-10-31,Northeast,Triboro,861,97.33,98.14,98.14,99.19,non_ballot_elec
2020-10-31,Northeast,Westchester,378,91.8,94.18,94.44,94.44,non_ballot_elec
2020-10-31,Pacific,Bay-Valley,586,96.42,98.46,98.81,99.32,non_ballot_elec
2020-10-31,Pacific,Honolulu,155,70.32,100,100,100,non_ballot_elec
2020-10-31,Pacific,Los Angeles,5204,19.87,24.83,25.12,27.42,non_ballot_elec
2020-10-31,Pacific,Sacramento,378,67.2,73.28,74.6,78.57,non_ballot_elec
2020-10-31,Pacific,San Diego,693,79.94,96.39,96.97,98.41,non_ballot_elec
2020-10-31,Pacific,San Francisco,4441,98.51,99.39,99.5,99.62,non_ballot_elec
2020-10-31,Pacific,Santa Ana,373,63.81,77.75,80.16,82.84,non_ballot_elec
2020-10-31,Pacific,Sierra Coastal,992,11.09,79.44,79.44,83.27,non_ballot_elec
2020-10-31,Southern,Alabama,1313,86.06,87.81,87.81,87.81,non_ballot_elec
2020-10-31,Southern,Arkansas,1027,98.44,99.9,99.9,99.9,non_ballot_elec
2020-10-31,Southern,Dallas,1732,49.25,98.79,98.79,98.85,non_ballot_elec
2020-10-31,Southern,Ft. Worth,752,50.53,99.87,99.87,99.87,non_ballot_elec
2020-10-31,Southern,Gulf Atlantic,2911,31.78,91.41,94.16,94.47,non_ballot_elec
2020-10-31,Southern,Houston,1131,61.89,98.67,98.67,98.67,non_ballot_elec
2020-10-31,Southern,Louisiana,1633,71.34,94.06,94.06,94.06,non_ballot_elec
2020-10-31,Southern,Mississippi,1164,98.02,99.83,99.83,99.91,non_ballot_elec
2020-10-31,Southern,Oklahoma,2747,98.94,99.78,99.82,99.82,non_ballot_elec
2020-10-31,Southern,Rio Grande,890,65.28,75.39,75.84,76.07,non_ballot_elec
2020-10-31,Southern,South Florida,8253,92.43,98.85,98.92,99.38,non_ballot_elec
2020-10-31,Southern,Suncoast,7207,75.55,89.97,90.05,90.26,non_ballot_elec
2020-10-31,Western,Alaska,906,90.95,93.71,98.79,99.45,non_ballot_elec
2020-10-31,Western,Arizona,1414,88.61,90.24,90.38,90.74,non_ballot_elec
2020-10-31,Western,Central Plains,1069,90.36,91.86,91.86,92.8,non_ballot_elec
2020-10-31,Western,Colorado/Wyoming,2949,8.34,11.7,71.58,81.15,non_ballot_elec
2020-10-31,Western,Dakotas,871,77.61,89.55,89.55,91.85,non_ballot_elec
2020-10-31,Western,Hawkeye,1817,76.22,95.76,95.76,95.76,non_ballot_elec
2020-10-31,Western,Mid-Americas,1941,89.64,91.55,91.55,91.55,non_ballot_elec
2020-10-31,Western,Nevada Sierra,805,95.53,97.27,97.76,98.26,non_ballot_elec
2020-10-31,Western,Northland,11949,79.25,94.48,95.66,96.78,non_ballot_elec
2020-10-31,Western,Portland,1526,84.8,85.85,86.11,86.24,non_ballot_elec
