ag_names,year,officers_total,population,ori,agency_name,agency_type_name,county_name,v_crime,n_v,value_v,n_nv,value_nv,n_kill,drug_use,tot_pop,black,med_inc,black_perc
social circle police department,2013,11,4288,GA1470300,Social Circle Police Department,City,newton,80,0,0,0,0,0,0.1001136047,100808,41143,50580,0.4081322910880089
social circle police department,2014,11,4288,GA1470300,Social Circle Police Department,City,newton,65,0,0,0,0,0,0.1001136047,101503,42003,49208,0.4138104292483966
social circle police department,2015,11,4288,GA1470300,Social Circle Police Department,City,newton,43,0,0,0,0,0,0.1001136047,102645,42837,49179,0.4173315797164986
social circle police department,2016,14,4490,GA1470300,Social Circle Police Department,City,newton,36,0,0,0,0,0,0.1001136047,103901,44682,51068,0.43004398417724565
social circle police department,2017,14,4490,GA1470300,Social Circle Police Department,City,newton,26,0,0,0,0,0,0.1001136047,105042,45433,52784,0.43252222920355665
social circle police department,2018,15,4517,GA1470300,Social Circle Police Department,City,newton,30,0,0,0,0,0,0.1001136047,106497,46869,53309,0.44009690413814473
soperton,2009,5,3298,GA1400100,Soperton Police Department,City,treutlen,0,0,0,0,0,0,0.1025151143,6907,2343,27627,0.3392210800637035
soperton,2010,5,3115,GA1400100,Soperton Police Department,City,treutlen,46,0,0,0,0,0,0.1025151143,6835,2254,36467,0.3297732260424287
soperton,2011,5,3156,GA1400100,Soperton Police Department,City,treutlen,0,0,0,0,0,0,0.1025151143,6846,2213,31848,0.32325445515629564
soperton,2012,5,3120,GA1400100,Soperton Police Department,City,treutlen,0,0,0,0,0,0,0.1025151143,6851,1958,35960,0.2857976937673332
soperton,2013,5,3088,GA1400100,Soperton Police Department,City,treutlen,0,0,0,0,0,0,0.1025151143,6817,2053,37894,0.30115886753703974
soperton,2014,5,3000,GA1400100,Soperton Police Department,City,treutlen,0,0,0,0,0,0,0.1025151143,6781,2141,40143,0.31573514230939387
soperton,2015,5,3045,GA1400100,Soperton Police Department,City,treutlen,0,0,0,0,0,0,0.1025151143,6762,1969,38596,0.2911860396332446
soperton,2016,5,3081,GA1400100,Soperton Police Department,City,treutlen,0,0,0,0,0,0,0.1025151143,6711,2085,40204,0.310683951721055
soperton,2017,5,3081,GA1400100,Soperton Police Department,City,treutlen,0,0,0,0,0,0,0.1025151143,6752,2007,39375,0.2972452606635071
soperton,2018,7,3015,GA1400100,Soperton Police Department,City,treutlen,0,0,0,0,0,0,0.1025151143,6777,1840,37606,0.2715065663272835
south ga coll pub saf dept,2009,7,0,GA0340500,South Georgia State College,University or College,coffee,2,0,0,0,0,0,0.1025151143,40198,10833,33119,0.2694910194537042
south ga coll pub saf dept,2010,7,0,GA0340500,South Georgia State College,University or College,coffee,7,0,0,0,0,0,0.1025151143,41647,11314,35202,0.2716642255144428
south ga coll pub saf dept,2011,5,0,GA0340500,South Georgia State College,University or College,coffee,5,0,0,0,0,0,0.1025151143,42143,11410,34327,0.27074484493272905
south ga coll pub saf dept,2012,6,0,GA0340500,South Georgia State College,University or College,coffee,11,0,0,0,0,0,0.1025151143,42566,11642,35583,0.2735046750927971
south ga coll pub saf dept,2013,7,0,GA0340500,South Georgia State College,University or College,coffee,1,0,0,0,0,0,0.1025151143,42841,11857,35693,0.2767675824560584
south ga coll pub saf dept,2014,6,0,GA0340500,South Georgia State College,University or College,coffee,1,0,0,0,0,0,0.1025151143,42947,11801,34523,0.27478054346054437
south ga coll pub saf dept,2015,7,0,GA0340500,South Georgia State College,University or College,coffee,4,0,0,0,0,0,0.1025151143,43003,12147,33965,0.28246866497686207
south ga coll pub saf dept,2016,8,0,GA0340500,South Georgia State College,University or College,coffee,1,0,0,0,0,0,0.1025151143,43042,12104,34536,0.2812136982482227
south ga coll pub saf dept,2017,7,0,GA0340500,South Georgia State College,University or College,coffee,1,0,0,0,0,0,0.1025151143,43048,12066,36572,0.2802917673294927
south ga coll pub saf dept,2018,7,0,GA0340500,South Georgia State College,University or College,coffee,0,0,0,0,0,0,0.1025151143,42961,12056,38266,0.28062661483671236
southern crescent technical college police,2009,3,0,GA1260400,Southern Crescent Technical College,University or College,spalding,0,0,0,0,0,0,0.1042335962,63073,20171,41319,0.31980403659251977
southern crescent technical college police,2010,3,0,GA1260400,Southern Crescent Technical College,University or College,spalding,1,0,0,0,0,0,0.1042335962,63304,20840,41100,0.32920510552255783
southern crescent technical college police,2011,3,0,GA1260400,Southern Crescent Technical College,University or College,spalding,0,0,0,0,0,0,0.1042335962,63713,20945,41163,0.32873981761963805
southern crescent technical college police,2012,3,0,GA1260400,Southern Crescent Technical College,University or College,spalding,3,6,2994,0,0,0,0.1042335962,63979,21080,40655,0.32948311164600885
southern crescent technical college police,2013,3,0,GA1260400,Southern Crescent Technical College,University or College,spalding,2,0,0,0,0,0,0.1042335962,64011,21123,41534,0.3299901579416038
southern crescent technical college police,2014,4,0,GA1260400,Southern Crescent Technical College,University or College,spalding,0,0,0,0,0,0,0.1042335962,63946,20973,40243,0.32797985800519186
southern crescent technical college police,2015,5,0,GA1260400,Southern Crescent Technical College,University or College,spalding,1,0,0,0,0,0,0.1042335962,63873,21012,40246,0.3289652904983326
southern crescent technical college police,2016,5,0,GA1260400,Southern Crescent Technical College,University or College,spalding,0,0,0,0,0,0,0.1042335962,64006,21101,40548,0.32967221822954096
southern crescent technical college police,2017,5,0,GA1260400,Southern Crescent Technical College,University or College,spalding,1,0,0,0,0,0,0.1042335962,64192,21402,42398,0.33340603190428714
southern crescent technical college police,2018,5,0,GA1260400,Southern Crescent Technical College,University or College,spalding,0,0,0,0,0,0,0.1042335962,64719,21697,42671,0.3352493085492668
sp albany,2009,12,0,GAGSP4000,State Patrol: Albany,State Police,dougherty,0,0,0,0,0,0,0.0851855599,95330,60652,34597,0.6362320360851778
sp albany,2010,12,0,GAGSP4000,State Patrol: Albany,State Police,dougherty,0,0,0,0,0,0,0.0851855599,94514,62300,32435,0.6591616056880463
sp albany,2011,12,0,GAGSP4000,State Patrol: Albany,State Police,dougherty,0,0,0,0,0,0,0.0851855599,94616,62810,32364,0.6638412107888729
sp albany,2012,12,0,GAGSP4000,State Patrol: Albany,State Police,dougherty,0,0,0,0,0,0,0.0851855599,94591,63492,31789,0.6712266494698227
sp albany,2013,12,0,GAGSP4000,State Patrol: Albany,State Police,dougherty,0,0,0,0,0,0,0.0851855599,94220,63431,31671,0.6732222458076842
sp albany,2014,12,0,GAGSP4000,State Patrol: Albany,State Police,dougherty,0,0,0,0,0,0,0.0851855599,93890,63429,31458,0.6755671530514432
sp albany,2015,12,0,GAGSP4000,State Patrol: Albany,State Police,dougherty,0,0,0,0,0,0,0.0851855599,93310,63207,32084,0.6773872039438431
sp albany,2016,12,0,GAGSP4000,State Patrol: Albany,State Police,dougherty,0,0,0,0,0,0,0.0851855599,92326,63267,33605,0.6852565907761627
sp albany,2017,12,0,GAGSP4000,State Patrol: Albany,State Police,dougherty,0,0,0,0,0,0,0.0851855599,91522,62752,34541,0.6856493520683552
sp albany,2018,12,0,GAGSP4000,State Patrol: Albany,State Police,dougherty,0,0,0,0,0,0,0.0851855599,91049,62847,37633,0.6902546980197476
sp americus,2009,13,0,GAGSP1000,State Patrol: Americus,State Police,sumter,0,0,0,0,0,0,0.1042335962,32363,15980,32245,0.4937737539783086
sp americus,2010,13,0,GAGSP1000,State Patrol: Americus,State Police,sumter,0,0,0,0,0,0,0.1042335962,32865,17014,32430,0.517693595009889
sp americus,2011,13,0,GAGSP1000,State Patrol: Americus,State Police,sumter,0,0,0,0,0,0,0.1042335962,32825,17123,34416,0.5216450875856816
sp americus,2012,13,0,GAGSP1000,State Patrol: Americus,State Police,sumter,0,0,0,0,0,0,0.1042335962,32425,16805,33528,0.5182729375481882
sp americus,2013,13,0,GAGSP1000,State Patrol: Americus,State Police,sumter,0,0,0,0,0,0,0.1042335962,32099,16551,33796,0.5156235396741331
sp americus,2014,13,0,GAGSP1000,State Patrol: Americus,State Police,sumter,0,0,0,0,0,0,0.1042335962,31804,16445,33694,0.5170733241101748
sp americus,2015,13,0,GAGSP1000,State Patrol: Americus,State Police,sumter,0,0,0,0,0,0,0.1042335962,31429,16237,32758,0.516624773298546
sp americus,2016,13,0,GAGSP1000,State Patrol: Americus,State Police,sumter,0,0,0,0,0,0,0.1042335962,31070,16159,33534,0.5200836820083682
sp americus,2017,13,0,GAGSP1000,State Patrol: Americus,State Police,sumter,0,0,0,0,0,0,0.1042335962,30687,16085,34219,0.5241633264900446
sp americus,2018,13,0,GAGSP1000,State Patrol: Americus,State Police,sumter,0,0,0,0,0,0,0.1042335962,30352,15974,36205,0.5262915129151291
sp athens,2009,12,0,GAGSP3200,State Patrol: Athens,State Police,clarke,0,0,0,0,0,0,0.0932715442,113112,29430,33364,0.2601845957988542
sp athens,2010,12,0,GAGSP3200,State Patrol: Athens,State Police,clarke,0,0,0,0,0,0,0.0932715442,115070,30883,34253,0.26838446163205004
sp athens,2011,12,0,GAGSP3200,State Patrol: Athens,State Police,clarke,0,0,0,0,0,0,0.0932715442,116131,30299,34151,0.2609036346884122
sp athens,2012,12,0,GAGSP3200,State Patrol: Athens,State Police,clarke,0,0,0,0,0,0,0.0932715442,117762,30810,33846,0.2616293880878382
sp athens,2013,12,0,GAGSP3200,State Patrol: Athens,State Police,clarke,0,0,0,0,0,0,0.0932715442,118864,31252,33060,0.2629223314039575
sp athens,2014,12,0,GAGSP3200,State Patrol: Athens,State Police,clarke,0,0,0,0,0,0,0.0932715442,119681,31615,33430,0.26416056015574735
sp athens,2015,12,0,GAGSP3200,State Patrol: Athens,State Police,clarke,0,0,0,0,0,0,0.0932715442,120905,32110,32162,0.26558041437492247
sp athens,2016,12,0,GAGSP3200,State Patrol: Athens,State Police,clarke,0,0,0,0,0,0,0.0932715442,122037,33245,33116,0.2724173816137729
sp athens,2017,12,0,GAGSP3200,State Patrol: Athens,State Police,clarke,0,0,0,0,0,0,0.0932715442,123554,33787,34557,0.2734593780856953
sp athens,2018,12,0,GAGSP3200,State Patrol: Athens,State Police,clarke,0,0,0,0,0,0,0.0932715442,124602,34354,36889,0.27570986019486043
sp blue ridge,2009,11,0,GAGSP2700,State Patrol: Blue Ridge,State Police,fannin,0,0,0,0,0,0,0.0865314877,22434,46,36785,0.0020504591245431043
sp blue ridge,2010,11,0,GAGSP2700,State Patrol: Blue Ridge,State Police,fannin,0,0,0,0,0,0,0.0865314877,23337,29,34145,0.0012426618674208339
sp blue ridge,2011,11,0,GAGSP2700,State Patrol: Blue Ridge,State Police,fannin,0,0,0,0,0,0,0.0865314877,23529,137,34554,0.005822601895533172
sp blue ridge,2012,11,0,GAGSP2700,State Patrol: Blue Ridge,State Police,fannin,0,0,0,0,0,0,0.0865314877,23554,138,35446,0.005858877473040673
sp blue ridge,2013,11,0,GAGSP2700,State Patrol: Blue Ridge,State Police,fannin,0,0,0,0,0,0,0.0865314877,23614,73,34239,0.0030913864656559667
sp blue ridge,2014,11,0,GAGSP2700,State Patrol: Blue Ridge,State Police,fannin,0,0,0,0,0,0,0.0865314877,23632,57,35441,0.00241198375084631
sp blue ridge,2015,11,0,GAGSP2700,State Patrol: Blue Ridge,State Police,fannin,0,0,0,0,0,0,0.0865314877,23742,64,37049,0.002695644848791172
sp blue ridge,2016,11,0,GAGSP2700,State Patrol: Blue Ridge,State Police,fannin,0,0,0,0,0,0,0.0865314877,24017,47,39011,0.0019569471624266144
sp blue ridge,2017,11,0,GAGSP2700,State Patrol: Blue Ridge,State Police,fannin,0,0,0,0,0,0,0.0865314877,24480,52,43344,0.0021241830065359475
sp blue ridge,2018,11,0,GAGSP2700,State Patrol: Blue Ridge,State Police,fannin,0,0,0,0,0,0,0.0865314877,24925,79,45647,0.0031695085255767303
sp brunswick,2009,16,0,GAGSP2300,State Patrol: Brunswick,State Police,catoosa,0,0,0,0,0,0,0.0865314877,62075,1333,45295,0.021474023358840112
sp brunswick,2010,16,0,GAGSP2300,State Patrol: Brunswick,State Police,catoosa,0,0,0,0,0,0,0.0865314877,62951,1343,46544,0.02133405347015933
sp brunswick,2011,16,0,GAGSP2300,State Patrol: Brunswick,State Police,catoosa,0,0,0,0,0,0,0.0865314877,63643,1518,46549,0.0238517983124617
sp brunswick,2012,16,0,GAGSP2300,State Patrol: Brunswick,State Police,catoosa,0,0,0,0,0,0,0.0865314877,64226,1534,46143,0.023884408183601658
sp brunswick,2013,16,0,GAGSP2300,State Patrol: Brunswick,State Police,catoosa,0,0,0,0,0,0,0.0865314877,64606,1697,47087,0.02626691019409962
sp brunswick,2014,16,0,GAGSP2300,State Patrol: Brunswick,State Police,catoosa,0,0,0,0,0,0,0.0865314877,64955,1735,50180,0.02671079978446617
sp brunswick,2015,16,0,GAGSP2300,State Patrol: Brunswick,State Police,catoosa,0,0,0,0,0,0,0.0865314877,65375,1817,50876,0.027793499043977054
sp brunswick,2016,16,0,GAGSP2300,State Patrol: Brunswick,State Police,catoosa,0,0,0,0,0,0,0.0865314877,65645,1684,52265,0.025653134282885216
sp brunswick,2017,16,0,GAGSP2300,State Patrol: Brunswick,State Police,catoosa,0,0,0,0,0,0,0.0865314877,65870,1579,54537,0.023971458934264462
sp brunswick,2018,16,0,GAGSP2300,State Patrol: Brunswick,State Police,catoosa,0,0,0,0,0,0,0.0865314877,66299,1558,55125,0.0234996002956304
sp calhoun,2009,15,0,GAGSP4300,State Patrol: Calhoun,State Police,gordon,0,0,0,0,0,0,0.0865314877,51760,1855,40283,0.03583848531684699
sp calhoun,2010,15,0,GAGSP4300,State Patrol: Calhoun,State Police,gordon,0,0,0,0,0,0,0.0865314877,54059,2159,40916,0.03993784568711963
sp calhoun,2011,15,0,GAGSP4300,State Patrol: Calhoun,State Police,gordon,0,0,0,0,0,0,0.0865314877,54747,2284,41336,0.04171918095968729
sp calhoun,2012,15,0,GAGSP4300,State Patrol: Calhoun,State Police,gordon,0,0,0,0,0,0,0.0865314877,55192,2334,40661,0.04228873749818814
sp calhoun,2013,15,0,GAGSP4300,State Patrol: Calhoun,State Police,gordon,0,0,0,0,0,0,0.0865314877,55409,2469,40926,0.04455954808785576
sp calhoun,2014,15,0,GAGSP4300,State Patrol: Calhoun,State Police,gordon,0,0,0,0,0,0,0.0865314877,55666,2580,42414,0.046347860453418606
sp calhoun,2015,15,0,GAGSP4300,State Patrol: Calhoun,State Police,gordon,0,0,0,0,0,0,0.0865314877,55889,2529,41612,0.04525040705684482
sp calhoun,2016,15,0,GAGSP4300,State Patrol: Calhoun,State Police,gordon,0,0,0,0,0,0,0.0865314877,56079,2336,41390,0.04165552167478022
sp calhoun,2017,15,0,GAGSP4300,State Patrol: Calhoun,State Police,gordon,0,0,0,0,0,0,0.0865314877,56424,2298,43452,0.04072735006380264
sp calhoun,2018,15,0,GAGSP4300,State Patrol: Calhoun,State Police,gordon,0,0,0,0,0,0,0.0865314877,56790,2255,44313,0.0397076950167283
sp cartersville,2009,19,0,GAGSP0300,State Patrol: Cartersville,State Police,bartow,0,0,0,0,0,0,0.0865314877,92490,8926,50075,0.09650773056546653
sp cartersville,2010,19,0,GAGSP0300,State Patrol: Cartersville,State Police,bartow,0,0,0,0,0,0,0.0865314877,97423,9809,49216,0.10068464325672583
sp cartersville,2011,19,0,GAGSP0300,State Patrol: Cartersville,State Police,bartow,0,0,0,0,0,0,0.0865314877,98905,9731,49060,0.0983873413882008
sp cartersville,2012,19,0,GAGSP0300,State Patrol: Cartersville,State Police,bartow,0,0,0,0,0,0,0.0865314877,99872,10000,49543,0.10012816404998398
sp cartersville,2013,19,0,GAGSP0300,State Patrol: Cartersville,State Police,bartow,0,0,0,0,0,0,0.0865314877,100382,10248,47197,0.1020900161383515
sp cartersville,2014,19,0,GAGSP0300,State Patrol: Cartersville,State Police,bartow,0,0,0,0,0,0,0.0865314877,100771,10785,48306,0.10702483849520199
sp cartersville,2015,19,0,GAGSP0300,State Patrol: Cartersville,State Police,bartow,0,0,0,0,0,0,0.0865314877,101336,11138,48893,0.109911581274177
sp cartersville,2016,19,0,GAGSP0300,State Patrol: Cartersville,State Police,bartow,0,0,0,0,0,0,0.0865314877,101942,11163,50565,0.10950344313433129
sp cartersville,2017,19,0,GAGSP0300,State Patrol: Cartersville,State Police,bartow,0,0,0,0,0,0,0.0865314877,102623,11013,52393,0.10731512428987654
sp cartersville,2018,19,0,GAGSP0300,State Patrol: Cartersville,State Police,bartow,0,0,0,0,0,0,0.0865314877,103620,11113,55452,0.10724763559158464
sp cedartown,2009,12,0,GAGSP2900,State Patrol: Cedartown,State Police,clarke,0,0,0,0,0,0,0.0932715442,113112,29430,33364,0.2601845957988542
sp cedartown,2010,12,0,GAGSP2900,State Patrol: Cedartown,State Police,clarke,0,0,0,0,0,0,0.0932715442,115070,30883,34253,0.26838446163205004
